Unnamed: 0,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,anio,grupo_anio,es0,track_popularity_bins
22379,Fg1tiXWB1Seg+3rzJKEo2RDYLRWpTh9pEU1PKCuACu/sup6KsUM4FGHSYug/q6Do,sdlEGfwKZpwbfdcCsCL9Cb4sFKEe5I3ew/8SIeAKyM0=,SXUcklZ96gV2oKmrNJPwwll/UUhOoiTtqgxLnQeclag=,68,r2ESslhVx/pp0S4U11kYYjuO6VScBRFzX7WB98fouZ8TmukvKWjOtGtrEcUpElzV,ea9eYp9DzG3tOWITuQQMCC15ZtzEL5B90lkWy+r1sNROtfYt0F6U2qpCYJTP2xa4,2008-11-14,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.632,0.518,6,-6.126,1,0.0313,0.107,0.0,0.354,0.427,90.007,249147.0,2008,2000,0,"(60.0, 70.0]"
22380,atkSpnddVfSpaL4bgOY3n3oB+dakvI+wqqXzr6rF/ItdjXAssf2r5UVFTmm2Uw6V,DDyLgdVGKspMW9mWxzGaA6Jril+AXZsbu5UMnPCavBE=,1hWB1ljqYuiTO9G/OuyDhV0vqs6nw+CUaEv103Xe6Ws=,56,cmSRFjfXhwfcwpaCymvJKbggNDNw3JYmTc9NWz+X3IJivgNGDSXEkYqJ3fF/jxtQ,836A5M5yGHsOPlI2CXjF7z8SEb9I8dHWoCYBV6Msau5NcBcw8dfayqmAp7mFKLE+ih8HtmZvaAAcx8uAmvvosA==,2015-11-06,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.56,0.429,0,-6.267,1,0.0377,0.52,7.06e-05,0.105,0.161,85.036,172724.0,2015,2015,0,"(50.0, 60.0]"
22381,OttkNUOsBIBb45culY9pbEtveZ8K7fr4/ayljw9lwM39tjbx9uPyjLEuNVCTBJUa,5RYdJc2FeIFT2rpm3CaPex01hw3JwB6NfEAIuxZ1I1uX2+pNh+GeMZzSse6zCYFq4ibPDWT5CSpVaQMs6yY5+g==,LNRRY80oOajFh47PnNl5EzFsCrwXTZwh9JHzJVH+teI=,26,zO0gAvjaA6Udw8ax5fHgQxQdrpYFoNqR2F/zB5t39Wol31ln/yEJVjfy4bSNiDMC,IVvsRzUofB/Ntyt1/fYW4Sc74jZzWby+9esB5UUrM0Y=,2017-11-13,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.557,0.573,5,-6.005,1,0.286,0.623,0.00433,0.104,0.328,160.215,205500.0,2017,2017,0,"(20.0, 30.0]"
22382,5O44H73ii9kJuH1ZVS0zvWlZQuaXb0M7fgBNM7VW4WSTqaLnDUQ7eJkQBlR755pn,XpgrdoxtWT04deERO40ebXGD3Zn4itQ53PpbeGRdv/Q=,xltCFSsQ38JfyTSKYQ7BGpx/DAxJrCgJgKsMZOBKf0c=,13,9ELnYZsEPm4B4pghaFcx2Qy7ZmlF372AN3PiXsSu1/bbmZ0Hnd6VZN+ObqPUO91R,mhtCORDJ2E4+UFNIi0qvmlhrp4cvtRkuFH6f+lcw+66rYffy8jPJO5zBustTuMsa,2019-01-25,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.754,0.686,9,-7.985,0,0.0638,0.298,0.0,0.0898,0.291,111.962,229827.0,2019,2019,0,"(10.0, 20.0]"
22383,CxaSNW24SjIDHh0DEYoWMPv2GU1I57Y3Kp7M0DsS4qJR0nffdP9UkKn+qeds+lDs,nCSq9OkhwAwUzsXZd2egvzB85t1HMKSfJlICjh8UeFDWbHqVPL2RInswnliSQzG6,9yg4NETz8Wy6RKIrHE0Bb9Q4uniut8X+fxXTrDoBm3E=,71,WRtaV9X+/683gDDPLm+uRZIx67Unu6ZLvhTm+sggDkJWdBRsFyM409hyyYpuV5Xy,5kt8FfnlarH2F/rwB11b3aIHBOQZlHppz0tUz9eSYGY7xeF79EHANe1qWfM02LE1,2017-05-05,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.832,0.368,4,-8.627,0,0.133,0.2,0.0513,0.353,0.2,100.045,220800.0,2017,2017,0,"(70.0, 80.0]"
22384,3ejIidi1w33mozBCB7VSXrQyoITF485D9SARQv6TsxjhU1AI87m2vFaonkMcUo5V,ScQgyhk3ozLh5u1OGDpy3VOxRBqeKNnwLG9I/PEpLDkfSx2PH8MNyX4V8yhbzfx0L+AFlY9Us1MxrgQ0nKHinQ==,DZLxnd2CuHOxSx6cPdNs7qAZJ1vbMpKIE1Cm8eX2Trk=,52,+tww6Br3WuaulzKaXLNbYuwsai2oI5109b/2DE8dGnJ//6ROgpM4r52swyrsDuyL,PxBu6v0mWhSWIIPzdf3JYZNzvxGuHGqS2CEz/FWZZ7w=,2010,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.389,0.314,2,-8.559,1,0.0345,0.772,0.576,0.109,0.107,95.641,228080.0,2010,2010,0,"(50.0, 60.0]"
22385,gSrjpjJin3U8nKCCDFl30iruxs2JovPzBzqS5yHQfFpuhkruHUaNvWlj+64rKmOD,pKNFzHW68HSQ947PTpOIsNh5UxpbFSBISwWnTq8Yj+c=,kfyeDxBbH/g/kWyANlXc3rCLsxrSSEkd+o29NIKodZb3+JOlHflj704kh/K07Ca2,39,PZuaBLu4vUlqXT78eAdhbocgTTSNEQY5lT5moiXtmfklr7LouVkqn1FrQz2pW90k,pKNFzHW68HSQ947PTpOIsNh5UxpbFSBISwWnTq8Yj+c=,2018-04-13,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.805,0.496,7,-7.702,1,0.0595,0.536,0.0,0.125,0.545,126.104,219807.0,2018,2018,0,"(30.0, 40.0]"
22386,1hzIeQbmEpSAz4/M4/6iZGobB5ziq5XxrJhzLk+t2kIobTe8s+5h0MjI4Za12MSH,818TtMOWvsVdDA934Wcc3jnudKP4jNpYr3gtZPL1w2I=,z0zXe1TxNjI9lVu4lony8MkXrwzC7399ghGWu78UrGo=,37,+pScRnHOUsnimx+TTcAZsR2TJEcvSwgdcUDPdgjVjZoOJ+Et3H6d2w21jgubYeR3,818TtMOWvsVdDA934Wcc3jnudKP4jNpYr3gtZPL1w2I=,2017-11-07,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.814,0.481,5,-6.448,0,0.101,0.53,5.91e-06,0.129,0.573,119.008,188962.0,2017,2017,0,"(30.0, 40.0]"
22387,g0QHQS1ZYO56IbIi00WAtRXHxpCN/EgejSknLm0jcxupsRsEMQKY4KnljZ/uPyEI,ayW0hcABrrzInODMCgww3rWtCIr5lC14nfAD2RondEk=,qktATum+ZSPvGs1+rPdttvKSXO7REetS2G7rXb5WysI=,36,t8QMLmAF/11frMKRSyblnbCG3ncMMKVypUOom78fxluko/xi5d0qg7gNbRtqeOs5,ayW0hcABrrzInODMCgww3rWtCIr5lC14nfAD2RondEk=,2016-09-09,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.727,0.364,4,-10.103,0,0.433,0.422,0.0,0.101,0.355,90.029,215955.0,2016,2016,0,"(30.0, 40.0]"
22388,oY2OgpR2f5m7Sk4dbmC9mtEfLLIgmSdcLhhClRODD2zO98qfQBb3DPAjumlcKweT,smE1IbjHe10E79KUbR3H556O3/1ScRSAUTCQCgysJi0=,Jn1rJiyyOfLX+Djoi/gXmdsNnozpONEmNG7WbuiCMSA=,60,HcEAwNVnfsJXoNF3hVNTCTstKhP2n5exYX4WVogGMERTC3z7ouZ47RJZ3CziqIF1,0CguKRNqF0aEFVbCba6u874O7krn9mYVtnpSIiHerdKmHZkDtDQ/zibrWLgO3MFU,2012,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.675,0.506,6,-7.69,1,0.0857,0.105,0.0,0.0586,0.322,129.884,210895.0,2012,2010,0,"(50.0, 60.0]"
22389,ZXO7WWqbh3uXdlw3jIGfpwfP/ouZQFnEkcNoT7Q9P3w8Wpe4AAxhtrrADonu2vQ6,YY41ntKk38PHq920GNuVKE8noIZ6SDtsLBRQdAUhYys=,3S0zXLF0H4qQW7ag8ey/waALjR+ZxtNfwioiiD+krxs=,11,2JFuanYfCZEHCo65rSnoeC7V4Nrxiz6rVaTbVwE9DjPgHZOVYBYhx9mFmMmKpwPu,YY41ntKk38PHq920GNuVKE8noIZ6SDtsLBRQdAUhYys=,2018-04-20,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.72,0.316,8,-12.532,0,0.0414,0.803,0.00016,0.154,0.442,98.925,192920.0,2018,2018,0,"(10.0, 20.0]"
22390,NGIrQVYS8oXtTPAehhu0JSSzu9i5El8J1+oidzhm03+ZM8zFCkU86GO/j3oWP1/0,uCkC5iCLruFBi4tnEDiLvoBhCtrwD1UZHRP6YnGkJOo=,LNRRY80oOajFh47PnNl5EzFsCrwXTZwh9JHzJVH+teI=,27,zO0gAvjaA6Udw8ax5fHgQxQdrpYFoNqR2F/zB5t39Wol31ln/yEJVjfy4bSNiDMC,IVvsRzUofB/Ntyt1/fYW4Sc74jZzWby+9esB5UUrM0Y=,2017-11-13,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.789,0.54,8,-7.258,1,0.25,0.00571,2.03e-05,0.113,0.0581,155.985,211035.0,2017,2017,0,"(20.0, 30.0]"
22391,x9b4vw6enesB9PIyw8iZGVEruHzunn3RUwHxA7Zyyz6w+BNaGPTdA0ANtTMY0A7F,Rc8C8YJZtY/YnUo4J4o35NFZBbi/tvQCCy+kr8SWTyk=,LNRRY80oOajFh47PnNl5EzFsCrwXTZwh9JHzJVH+teI=,25,zO0gAvjaA6Udw8ax5fHgQxQdrpYFoNqR2F/zB5t39Wol31ln/yEJVjfy4bSNiDMC,IVvsRzUofB/Ntyt1/fYW4Sc74jZzWby+9esB5UUrM0Y=,2017-11-13,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.751,0.556,9,-5.066,0,0.043,0.00222,6.09e-06,0.104,0.369,123.98,263013.0,2017,2017,0,"(20.0, 30.0]"
22392,TJyv+2JoVuRwdnjUKKeAG1Qb8YR66XPBSGsQtVmFJzWTzaTj22TAz0q5NkLVeZH1,HC3slUCa/lY9TL/fq7IYm5QwLNHDFxd5ZnbMDVGOLww=,LNRRY80oOajFh47PnNl5EzFsCrwXTZwh9JHzJVH+teI=,21,zO0gAvjaA6Udw8ax5fHgQxQdrpYFoNqR2F/zB5t39Wol31ln/yEJVjfy4bSNiDMC,IVvsRzUofB/Ntyt1/fYW4Sc74jZzWby+9esB5UUrM0Y=,2017-11-13,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.554,0.521,0,-8.727,0,0.295,0.565,0.00627,0.111,0.239,83.911,215680.0,2017,2017,0,"(20.0, 30.0]"
22393,9os2z+elEeTfFQ6Nel+Shx9MHm0pMztcPKoWcR0C7AWwzDdiozRyNjCOzMeQDotg,vWZzkAYeSoUydUFawvAmw0AxIqVwRPAJCKkZkRrm2Vc=,LNRRY80oOajFh47PnNl5EzFsCrwXTZwh9JHzJVH+teI=,22,zO0gAvjaA6Udw8ax5fHgQxQdrpYFoNqR2F/zB5t39Wol31ln/yEJVjfy4bSNiDMC,IVvsRzUofB/Ntyt1/fYW4Sc74jZzWby+9esB5UUrM0Y=,2017-11-13,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.663,0.557,5,-8.998,0,0.209,0.105,1.41e-05,0.178,0.188,95.213,249680.0,2017,2017,0,"(20.0, 30.0]"
22394,1ktMt9Ft0IfjEPqtwEGw9PnZNkBlVgu5euIbXWA1aEXldlfxCv76Xep33X7uGERF,hsGDKF1xXiz/YoBW0MKYXuff+jBIoBJTY7NDQ0dPDVI=,wgmQS3tav5NjM7zj1H9qm5z3bu7ZNGIXy0gWu89BN2U=,39,iGy6QXct8DBRMv6Cqk6GIwrFpnn2l50vhGWHPHT9CGrUMo7o6tHR8ncceeCN6Hr3,hsGDKF1xXiz/YoBW0MKYXuff+jBIoBJTY7NDQ0dPDVI=,2017-05-12,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.59,0.436,3,-7.322,1,0.215,0.594,0.00375,0.107,0.222,146.864,214373.0,2017,2017,0,"(30.0, 40.0]"
22395,T1JvYAefJjOIcuSKWU6qcDZ0rbWj3uTF6CwNcpYmL5R3md1tzU5pvS+CqE+2zB1m,kinS22sT0BEe7ZdIA1RcNNKNJd0q24Q1Ui+u6H0iSjU=,6fm3zbpERC8mHQxsGnGQw0fMglZYAJpVUudo4GLkURM=,0,8pTRIe62w9zP6qqCI8G4KgUuk41nwm5unQrPV/AiBraW5aBPhyLOdVnimAWvytTM,tNrCoL5JULE0+TdvqDJ5ElZ6eYICZvPhTXTF6R/3XYQ=,2017-06-09,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.883,0.0586,5,-12.094,1,0.208,0.205,0.0259,0.1,0.193,146.032,218566.0,2017,2017,1,"(-0.1, 10.0]"
22396,zcvenFLy5jugV0DiHLAeAr8lVZRXM3EgMLr2PV8TAvrDJCO5NfGy6d5d63vtXQnP,/dwS1UIV8KZEhsJHiAoRrIYUTZNkCPJ5CkDrSu+uYcE=,R9otUhzfnjIHFmv5fy1RGusW2MGHZfAZubtc6/POovA=,0,y3aMqGpgmsNhimxEVs8QEr3KaRs5NiBrQg7X5G4gmfZ+zX+MKoDkCmnS8TEclw6A,/dwS1UIV8KZEhsJHiAoRrIYUTZNkCPJ5CkDrSu+uYcE=,2016-08-19,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.64,0.477,8,-9.193,1,0.0479,0.369,0.000411,0.111,0.163,117.005,267973.0,2016,2016,1,"(-0.1, 10.0]"
22397,/SZJXbhyakhz3k7kJZOoGSUWw//fdJP+9qpABHH+KWoKGs3BghroG0xZQV9WIM9N,ljEBJ1QUAWXwbjzXP9r0rN02HhWJWWSfKnXW1h/Sarw=,z8xhZ+QcTQghv6sKctA7M71jwxj9ikVkm6Wf3dR++uQ=,67,5tjrsqPqD3JZsmZ8hI9NdmW2xNtc8dgQcDaZQkL0CgzlokdU8ofGFVUPavnHKDOh,RZ/hvdUiO8EgerYr+rN0sg6YB1QhiJ0NDzCqHUpJg/I=,2017-08-25,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.448,0.263,11,-11.98,1,0.0373,0.824,1.91e-06,0.106,0.451,109.889,241371.0,2017,2017,0,"(60.0, 70.0]"
22398,pcvkIIsv5T6H+vZfGRQpHGo/j8SYXQQk8K0EsvMZEMvysE2NpNj0lcPGsetwnV/T,TWpeZwY/Do9tqeXExD6whywErJgjr2rYhzW8cu3AW9EYAYLp3rg8Nvg9pNzWRtpW,uc3uS5LkUGIxJbBvRJEC7cITfuojoOS2ceofcor4d6c=,79,P88SDVRlAzQgPZ9+P90Wj2mQMcA+ynQ43MKsmcQK0Z5hexe8SPbc9+QRL8XCqadM,TWpeZwY/Do9tqeXExD6whywErJgjr2rYhzW8cu3AW9EYAYLp3rg8Nvg9pNzWRtpW,2019-05-10,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.296,0.351,6,-9.538,1,0.0351,0.823,1.5e-06,0.11,0.19,177.596,212720.0,2019,2019,0,"(70.0, 80.0]"
22399,FdbrPFmFc9smyb390IIp2cN46NtNF0MNRrNNTmiBAn1QE2f4lZHMthINNm/v13bL,SX5HxoYpdBb6nvj11lAGrFi51JLsNFxOZkTDavHIqwQ=,uc3uS5LkUGIxJbBvRJEC7cITfuojoOS2ceofcor4d6c=,58,+WWdLXYjxHCuJ6Wwd4OEIz+lXeHZQVb3Cy7Ml0e1umCm22439xkjAnL2u9HfEX3E,0vC95N6Au2W+VhRDqJABtpSMaahQIagjeIfJhVEGfiKQ1qogwoevDVu5ujKpcdLe,2016-10-28,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.476,0.592,6,-5.181,0,0.0644,0.394,0.0,0.15,0.325,81.976,191080.0,2016,2016,0,"(50.0, 60.0]"
22400,6WG5qU1dlaPYpxAsNaxkBWJ6UkR2usDNBHgM2OK4LVHaxbHemCVvq/9s4xRSnhkt,mjaBtSMx8IZhB+2HN7KpIGRn0Hf0YmeSZKzR17RkScH5JLOzyp5uJ2RUUnkfowDx,uc3uS5LkUGIxJbBvRJEC7cITfuojoOS2ceofcor4d6c=,62,txRWzZ2HU/KYJDhSbp3Q3IwfDi04b1QMaxKjoAtQXtrvlKPOpHoltvs+k/I5xize,bE8ySG2mz3P0t30kxyLWrCJizUa0VWMwvPzGQfzR6bDXOTOSwPgr94K//8qDHEOYo+9CEFJa5m9X22+mv2MB7w==,2018-06-01,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.516,0.56,6,-7.116,0,0.486,0.0322,0.0,0.15,0.696,98.94,207773.0,2018,2018,0,"(60.0, 70.0]"
22401,my8BkjvQ3dRP2ZGV7pF5zp4v2n2MSNFXHw5mih0dnnjHujmHaqVNMahepbFD6l5A,stRqLWM1fY3ltvJcuBHooenO6pYgA1S3+JwQSEEizeewIjmHySlMynLfubRukk84,uc3uS5LkUGIxJbBvRJEC7cITfuojoOS2ceofcor4d6c=,85,+WWdLXYjxHCuJ6Wwd4OEIz+lXeHZQVb3Cy7Ml0e1umCm22439xkjAnL2u9HfEX3E,0vC95N6Au2W+VhRDqJABtpSMaahQIagjeIfJhVEGfiKQ1qogwoevDVu5ujKpcdLe,2016-10-28,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467.0,2016,2016,0,"(80.0, 90.0]"
22402,BNOtSLvZpDKiD4hf/fr9wCQ785HaDxdONTWDuM6dHKtDhd5pLxiH0/9YMqFxsP/h,PO92lLfIIbQb3/11rvyqnKfJtVWyiwus8AHl7z0rxqlNvL9HU/O31EOHQtyEREFV,26iFZTTqITIBrQWXS4inZFe5Dwlo+Sl1m+Uw6DqQPMs=,81,X6+M7H/A4uhJMgHb2iWDcZWGZj7dVotAu9uMMAig03GyeZX01Gq5TmlhZJKWanuW,nVpaXzM7tUpLWdD7ArA3kjoEZs/9Vwh6qrQFywebxpRrNnarTYSm19yxw9cQ0u/z,2017-09-07,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000.0,2017,2017,0,"(80.0, 90.0]"
22403,F/qdBcUma+2wTi32MvuKev9iVOGi13NOZMyYsFVC/k9128P+yEoezgDWkud7hM+M,f/kZV8LJNcuHqpwrXeGggtegXzoZ85ztBY+5Y4ge4G9WfkRg+ze9GaW1xBhFHH8l,gXk0JDoBqvd8D1e5Z4At7cXEXNFsrLy2aTeX/2hmOtU/lSxwdJHI7/717upVzpEQ,61,dksbq/trPxHvQ4tbL1kuhT0q0kipHlZYx2C71r3v4A8V1ZtfiznbkvgvjR0yYzqE,J7wuPmYkIS1mrX62BR1BdEADzzYWg7hmU7pfTqcP9Hg=,2016-05-27,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.714,0.343,10,-7.641,1,0.38,0.723,5.48e-06,0.102,0.372,72.348,221940.0,2016,2016,0,"(60.0, 70.0]"
22404,DVEDqQElzE9L3zYu/aygmgVcZE1Qfp/0Y+4gE2o8nvtLYA+4+17N6yaMCOOn88yZ,ajifPLJ4FZnFK9GRJeLLXCgikU9lKtcI/tqh/2IhIqQ=,eiA5T3e9BPUlYWf2rZ3f9KjFaQxpm1xsyPSU7PVbIDI=,82,0zgaLrZPKwtPjVvPFiHPgrP+a3bO2Oc1AwcnrMMMpIuHCBF2BLS62N7AVM5Q9rIn,j/YDOTReaDN8h0eZciavSbmno1tgU8nDUnS16p75CfI=,2017-04-27,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080.0,2017,2017,0,"(80.0, 90.0]"
22405,cfqMWz62MmWJk1GNbobTvWO9f4P+icrw2Ry3+QDdobqAAZkAb121Bj3yQ2Ph2TCV,aoEQ9Ccx/2bzRAoCCcpACZdhkQV5HEMuiq+h090+fYU=,d64AeJ9bMvaGozDd6EdcZMX7YXI4w1NrTvigtxThDjE=,18,G+g/lTzhItlV7Hp094zJhlsu1mcJzsiQleSXKynj66htmUqVyAtsNvZsaY6aOQoI,Gy2UlrVYlg0kHKZumrSjWSEUeb0m7dE+5M6WqyYucTzFgGLl88Fh/txS+GR9NTPa,2016-09-23,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.568,0.686,11,-4.901,0,0.0903,0.133,0.0,0.11,0.4,148.294,208733.0,2016,2016,0,"(10.0, 20.0]"
22406,W9+5zV4/ySkUxOva0eg7e8vslE+6XO0KLr4zBmnf3fJg/Dg2Eh1SyJuB8AFOyl1D,AK16zKIz2V5JeYZWkBgW30RGzM4S2l45wHvDoxcXFaA=,1LgAPUucRkUyQO2f6xLvw6Hs0cKBG78+RVJZaYuOjgVdWFFnjsgXlUgz1Jh4hOPx,38,FHfgcVe72DhWk6SLugtUBiqrrR+xSoyXnGJHSY/+v7HR8McBir/a3HG9oOBHwOS1,5zF2lHZgGxk2l9XX/lcYKMkbikmaM+FW0zXL5jOFBTQ=,2014-02-12,7klVUuoVYfRfe04EavWxuL7CrnbjyhwEArcpa4tdfwqjz852jnXV/RrEqkZ5l4vh,Vo+J55HqnLNNfFqrVbO06WOzsRVpmpIbdWMd07EhAm0qUwnONQ4ZEeXNBgR09Ekh,r&b,urban contemporary,0.547,0.126,10,-14.574,1,0.048,0.948,0.000326,0.206,0.195,98.879,223920.0,2014,2010,0,"(30.0, 40.0]"
